nom;prenom;groupe;beneficiaire;adresse;descriptif;programme_budgetaire;montant
NICOLIN;Yves;Les Républicains;ARCON;;l'acquisition des parcelles cadastrées section A n°1357, 1363, 1364, 1476, 1354, 1430 et 1429;122-01;5000.00
NICOLIN;Yves;Les Républicains;LENTIGNY;;la réfection de la verrière en pointe de diamant de l'école;122-01;5000.00
NICOLIN;Yves;Les Républicains;MAIZILLY;;l'acquisition de matériel de désherbage;122-01;5000.00
NICOLIN;Yves;Les Républicains;SAINT-ANDRE-D'APCHON;;la requalification de la rue Albert Lauriac;122-01;5000.00
NICOLIN;Yves;Les Républicains;OUCHES;;l'aménagement de trottoirs route de Pouilly;122-01;8000.00
NICOLIN;Yves;Les Républicains;PRADINES;;le réaménagement et la mise en conformité de la mairie;122-01;8000.00
NICOLIN;Yves;Les Républicains;CREMEAUX;;l'acquisition d'une faucheuse- débroussailleuse à bras;122-01;10000.00
NICOLIN;Yves;Les Républicains;JARNOSSE;;la réhabilitation du bâtiment de l'ancienne poste en logements locatifs;122-01;10000.00
NICOLIN;Yves;Les Républicains;SAINT-LEGER-SUR-ROANNE;;la réfection du chemin de Sévrac, de la Grande Rue et de la route de Combray (programme 2016);122-01;10000.00
NICOLIN;Yves;Les Républicains;VOUGY;;l'équipement de la salle ERA;122-01;10000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;LICRA - Section de la Drôme;4 Montée du Lt Sauvageon - ROMANS 26100;Fonctionnement;101-02;1500.00
NIESON;Nathalie;Socialiste, républicain et citoyen;BREN;;la restauration de la fontaine publique;122-01;5000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;SAINT-BARTHELEMY-DE-VALS;;la réalisation de travaux de rénovation, de mise aux normes électriques, de sécurité, d'accessibilité et d'isolation des locaux de la mairie;122-01;5000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;BEAUSEMBLANT;;la modernisation de l'éclairage public;122-01;6000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;CHATILLON-SAINT-JEAN;;l'installation d'un mur mobile dans la salle Daniel Ardin;122-01;10000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;HOSTUN;;l'aménagement de la mairie avec mise aux normes de sécurité et d'accessibilité;122-01;10000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;MONTCHENU;;le réaménagement d'un logement, au-dessus des classes, côté Nord, dans le bâtiment de l'école;122-01;10000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;CHAVANNES;;l'acquisition de mobilier et l'aménagement d'un auvent et d'un arrêt de bus dans le cadre de la construction d'un groupe scolaire;122-01;20000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;SAINT-SORLIN-EN-VALLOIRE;;la mise en accessibilité extérieure de la mairie;122-01;20000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;CIDFF;36 B Rue Biberach - VALENCE 26000;Fonctionnement;137-11;5000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Solidarité Paysans Drôme;Rue Jean Rostand - PORTE LES VALENCE 26800;Fonctionnement;154-13;1500.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Association Charrière Animation;Place de la Mairie - CHATEAUNEUF DE GALAURE 26330;Fonctionnement;163-01;1500.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Trame de Vie;8 Rue de Bellevue - ROMANS 26100;Fonctionnement;163-01;1500.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Maison Citoyenne Noël GUICHARD;B.P. 124 - ROMANS Cédex 26103;Fonctionnement;163-01;5000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Association d'Entraide au Logement;14 Place du Chapître - ROMANS 26100;Fonctionnement;177-11;1500.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Aviron Romanais Péageois;Base Nautique Fenestrier - ROMANS 26100;Fonctionnement;219-01;1500.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Escrime Romans Bourg de Péage;21 Rue Jean Charcot - ROMANS 26100;Fonctionnement;219-01;1500.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Volley Ball de Romans;Gymnase R. François Route de Saint Donat - ROMANS 26100;Fonctionnement;219-01;1500.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Badminton Club Bourg de Péage;16 Avenue des Martyrs - BOURG DE PEAGE 26300;Fonctionnement;219-01;7500.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Football Club Péageois;16 Rue Camille Corot - BOURG DE PEAGE 26300;Fonctionnement;219-01;8000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;Histoire et Patrimoine;170 Chemin du Château - LA MOTTE DE GALAURE 26240;Fonctionnement;224-02;5000.00
NIESON;Nathalie;Socialiste, républicain et citoyen;VIVRE SANS FRONTIERE-Collines du Rhône;Belhomme - SAINT VICTOR 07410;Fonctionnement;224-06;1500.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;SOUTH CLASH;Quartier Marianne  97211 RIVIERE-PILOTE;Fonctionnement;123-04;3500.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;JS Eucalyptus;Chemin de l'Usine  Cité Eucalyptus  97240 LE FRANCOIS;Fonctionnement;123-04;3500.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Association La Jeunesse Vauclinoise;Dodo Campêche  97280 LE VAUCLIN;Fonctionnement;123-04;3500.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Association Foyer Rural de Régale;Quartier Régale  97270 SAINT-ESPRIT;Fonctionnement;123-04;3500.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Loisirs, Nautisme et Transport;A57 Lot. Gros Raisins  97228 SAINTE-LUCE;Fonctionnement;123-04;4000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Les Chœurs de Saint-Etienne du Marin;Presbythère du Marin  Place JOFFFRE  97290 LE MARIN;Fonctionnement;123-04;4000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;INSERT ART;Cap Fonds Repos  97227 SAINTE-ANNE;Fonctionnement;123-04;4000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;C.C.V. (Club Cycliste Vauclinois);M.J.C.A.  Place André Malraux  97280 LE VAUCLIN;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Club Cycliste du Marin;Quartier Mondésir  97290 LE MARIN;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;FEP Monésie;Monésie  97228 SAINTE-LUCE;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Anses-d'Arlet Football Club;Maison des associations  Stade municipal Grande Anse   97217 LES ANSES-D'ARLET;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Espoir de Sainte-Luce;Maison des Arts  97228 SAINTE-LUCE;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;E.C.S.L (Espoir Cycliste de Sainte-Luce);C/O Ros'Eve Copy  Chemin des eaux découpées  97228 SAINTE-LUCE;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Racing Club de Rivière-Pilote;97211 RIVIERE-PILOTE;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;NEW STAR;Stade Max Soron  Quartier Syndic  97224 DUCOS;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;R.C.A. (Racin Club Arlésien);15 rue des Gestrams  97217 LES ANSES-D'ARLET;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Association J.A.M (Jeunesse Avenir Martinique);BP 35 Clouette  97229 LES TROIS-ILETS;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;V.C.P.B (Vélo Club de Petit-Bourg);Place des fêtes de Petit-Bourg  97215 RIVIERE SALEE;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Stade Spiritain;97270 SAINT-ESPRIT;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;Association WELCOME;97228 SAINTE-LUCE;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;E.C.D. (Espoir Cycliste Ducossais);97224 DUCOS;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;ACSL ZENITH;Cité la Marie  97224 DUCOS;Fonctionnement;123-04;5000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;ASSAUPAMAR;97232 LAMENTIN;Fonctionnement;123-04;7000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;A.V.C.A. (Association des Victimes de la Catastrophe Aérienne);81 rue Ernest André  97232 LE LAMENTIN;Fonctionnement;123-04;7000.00
NILOR;Jean-Philippe;Gauche démocrate et républicaine;G.R.A.C. (Groupe d'Actions Culturelles) Eugène LACAILLE;Bourg  97211 RIVIERE-PILOTE;Fonctionnement;123-04;15000.00
NOGUÈS;Philippe;Députés non inscrits;PRIZIAC;;"l'aménagement du lotissement ""Hameau de la Lobélie""";122-01;11000.00
NOGUÈS;Philippe;Députés non inscrits;QUISTINIC;;l'aménagement des places de la Mairie et de Leur Vras et des venelles attenantes;122-01;11000.00
NOGUÈS;Philippe;Députés non inscrits;Arkos ar Faoued;1, ilot de la congrégation 56230 Le Faouët;Fonctionnement;131-01;2000.00
NOGUÈS;Philippe;Députés non inscrits;Amicale des Sapeurs-pompiers Bubry;Rue de Poulna 56310 Bubry;Fonctionnement;161-13;1000.00
NOGUÈS;Philippe;Députés non inscrits;Gestel en Fête;21, rue Bretagne 56530 Gestel;Fonctionnement;163-01;1000.00
NOGUÈS;Philippe;Députés non inscrits;Festival des Chevaliers de la Terre;1, rue du Fer à Cheval 56540 Saint Caradec-Trégomel;Fonctionnement;163-01;1500.00
NOGUÈS;Philippe;Députés non inscrits;Association Grog Séglien;Kermadio 56160 Séglien;Fonctionnement;163-01;1500.00
NOGUÈS;Philippe;Députés non inscrits;Section Twirling Stiren Languidic;Kermargant, 56440 Languidic;Fonctionnement;163-01;2000.00
NOGUÈS;Philippe;Députés non inscrits;Comité des Fêtes de Plouay;BP 80009 56240 Plouay;Fonctionnement;163-01;5000.00
NOGUÈS;Philippe;Députés non inscrits;Communes du patrimoine rural de Bretagne;13 rue Jean Jaurès    CS 36841  35768 Montgermont;Fonctionnement;175-01;2000.00
NOGUÈS;Philippe;Députés non inscrits;Halte de Cœur France-Cameroun;Cornhospital 56540 Le Croisty;Fonctionnement;209-02;3500.00
NOGUÈS;Philippe;Députés non inscrits;US Montagnarde;2 quartier Julien Legrand  56650 Inzinzac-Lochrist;Fonctionnement;219-01;3000.00
NOGUÈS;Philippe;Députés non inscrits;Neulli'Actes en Scène;8, les 4 Vents 56300 Neulliac;Fonctionnement;224-02;1000.00
NOGUÈS;Philippe;Députés non inscrits;Comité historique de Quéven;40, rue Jules Simon 56530 Quéven;Fonctionnement;224-02;1000.00
NOGUÈS;Philippe;Députés non inscrits;Association Polyculture;1, rue de Pontivy 56300 Malguénac;Fonctionnement;224-02;1500.00
NOGUÈS;Philippe;Députés non inscrits;Championnat de Chants et de Danses traditionnelles Gourin;BP 47 56110 Gourin;Fonctionnement;224-02;2000.00
NOGUÈS;Philippe;Députés non inscrits;Foyer Socio-éducatif Collège Chateaubriand Gourin;Collège Chateaubriand Rue Chateaubriand 56110 Gourin;Fonctionnement;230-06;2000.00
NOGUÈS;Philippe;Députés non inscrits;Restos du Cœur 56;30, avenue Gontran Bienvenu ZI du Prat, 56000 Vannes;Fonctionnement;304-14;5000.00
NOGUÈS;Philippe;Députés non inscrits;Les amis de l'Ecomusée d'Inzinzac-Lochrist/Eco-musée industriel des Forges;4, rue du Bel-air 56650 Inzinzac-Lochrist;Fonctionnement;113-01;1000.00
NOGUÈS;Philippe;Députés non inscrits;Volée de Piafs;Saint-Léon 56440 Languidic;Fonctionnement;113-01;2500.00
NOGUÈS;Philippe;Députés non inscrits;SAINT-AIGNAN;;la création d'une maison des associations;122-01;3864.00
NOGUÈS;Philippe;Députés non inscrits;LANGOELAN;;la réalisation de travaux de mise aux normes d'accessibilité de la mairie, de la salle polyvalente et de l'église;122-01;4000.00
NOGUÈS;Philippe;Députés non inscrits;HENNEBONT;;la mise en place d'une ludo-roulotte;122-01;6000.00
NOGUÈS;Philippe;Députés non inscrits;LANVAUDAN;;l'aménagement intérieur de la salle de la grange sise rue Jean-Marie Pichon;122-01;8000.00
NOGUÈS;Philippe;Députés non inscrits;ROUDOUALLEC;;la réfection des ponts de Minez Roudou et de Penanvern;122-01;8000.00
NOGUÈS;Philippe;Députés non inscrits;BRANDERION;;l'aménagement de la rue Le Fur (phase 1) et la sécurisation des entrées d'agglomération;122-01;8500.00
NOGUÈS;Philippe;Députés non inscrits;CALAN;;le remplacement des portes du groupe scolaire et de la salle polyvalente et l'équipement informatique et numérique de la 6ème classe;122-01;10000.00
NOGUÈS;Philippe;Députés non inscrits;GUISCRIFF;;la réhabilitation et l'extension du complexe municipal;122-01;10000.00
NOGUÈS;Philippe;Députés non inscrits;INZINZAC-LOCHRIST;;la réhabilitation de la base nautique;122-01;11000.00
OLIVE;Robert;Socialiste, républicain et citoyen;EUS;;la réfection du parvis de l'église Saint-Etienne-de-Comes;122-01;1000.00
OLIVE;Robert;Socialiste, républicain et citoyen;CORNEILLA-DE-CONFLENT;;l'acquisition d'un tableau numérique interactif pour l'école;122-01;1300.00
OLIVE;Robert;Socialiste, républicain et citoyen;MANTET;;la restauration du clocher de l'église San Vicens;122-01;1360.00
OLIVE;Robert;Socialiste, républicain et citoyen;CATLLAR;;l'acquisition de mobilier pour la mairie;122-01;2000.00
OLIVE;Robert;Socialiste, républicain et citoyen;ESTAVAR;;la réhabilitation de la salle polyvalente;122-01;2000.00
OLIVE;Robert;Socialiste, républicain et citoyen;PEZILLA-LA-RIVIERE;;la construction d'un centre technique municipal;122-01;2000.00
OLIVE;Robert;Socialiste, républicain et citoyen;VILLEFRANCHE-DE-CONFLENT;;la réfection de la place de l'Eglise;122-01;2000.00
OLIVE;Robert;Socialiste, républicain et citoyen;MARQUIXANES;;l'aménagement de la rue Notre-Dame dans le centre ancien;122-01;3000.00
OLIVE;Robert;Socialiste, républicain et citoyen;BAHO;;l'aménagement d'une aire de jeux destinée aux enfants de 2 à 8 ans dans le Parc de Guardia;122-01;5000.00
OLIVE;Robert;Socialiste, républicain et citoyen;BOURG-MADAME;;la construction d'un terrain de Padel;122-01;5000.00
OLIVE;Robert;Socialiste, républicain et citoyen;CASEFABRE;;la réfection de la toiture de l'ancienne école communale;122-01;6000.00
OLIVE;Robert;Socialiste, républicain et citoyen;CASTEIL;;la réfection de la route du Col de Jou - Marialles endommagée par les intempéries survenues du 29 novembre au 1er décembre 2014;122-01;6000.00
OLIVE;Robert;Socialiste, républicain et citoyen;CORBERE;;la réfection et la mise en sécurité de la voirie, rue des Ecoles (programme 2016);122-01;6000.00
OLIVE;Robert;Socialiste, républicain et citoyen;ILLE-SUR-TET;;l'aménagement d'un cheminement doux, avenue Bosch;122-01;6000.00
OLIVE;Robert;Socialiste, républicain et citoyen;SAINT-FELIU-D'AMONT;;l'aménagement d'un parking, impasse de la Rivière;122-01;6000.00
OLIVE;Robert;Socialiste, républicain et citoyen;NYER;;la mise en accessibilité des services publics communaux;122-01;7000.00
OLIVE;Robert;Socialiste, républicain et citoyen;CODALET;;l'aménagement d'un terrain communal en jardins familiaux et terrain multisport;122-01;10000.00
OLIVE;Robert;Socialiste, républicain et citoyen;MILLAS;;l'installation d'un revêtement de sol à l'école maternelle;122-01;10000.00
OLIVE;Robert;Socialiste, républicain et citoyen;Théâtre de la Complicité;8bis rue Saint-Mathieu 66000 Perpignan;Fonctionnement;131-01;1500.00
OLIVE;Robert;Socialiste, républicain et citoyen;MOUVEMENT DU NID;2 rue Germain Hôtel de Gérone 34000 MONTPELLIER;Fonctionnement;137-12;1500.00
OLIVE;Robert;Socialiste, républicain et citoyen;Les restaurants du Coeur;Perpignan;Fonctionnement;157-05;2500.00
OLIVE;Robert;Socialiste, républicain et citoyen;ASSO OJOR 2016;53 rue van Gogh 66600 RIVESALTES;Fonctionnement;163-01;1500.00
OLIVE;Robert;Socialiste, républicain et citoyen;ACCA DE RODES;10 ami d'aja 66760 BOUR- MADAME;Fonctionnement;163-01;1500.00
OLIVE;Robert;Socialiste, républicain et citoyen;Association Maury Prod;28 route de Cucugnan 66460 Maury;Fonctionnement;163-01;1500.00
OLIVE;Robert;Socialiste, républicain et citoyen;TEAMS CARS;Etape Auto ZA Camp Llarg 66130 Ille-sur-Têt;Fonctionnement;163-01;2000.00
OLIVE;Robert;Socialiste, républicain et citoyen;LES JARDINS FELICIENS;4 rue de la mairie 66170 Saint-Feliu D'Amont;Fonctionnement;163-01;2500.00
OLIVE;Robert;Socialiste, républicain et citoyen;ASSO LES FRANCAS;3 avenue de Belfort 66 000 Perpignan;Fonctionnement;163-02;2000.00
OLIVE;Robert;Socialiste, républicain et citoyen;UD des associations de la résistance et de la déportation;1 rue Edgar Degas 66 000 Perpignan;Fonctionnement;167-02;1000.00
OLIVE;Robert;Socialiste, républicain et citoyen;Casal del Conflent;18 rue Arago, 66500 PRADES;Fonctionnement;175-07;1000.00
OLIVE;Robert;Socialiste, républicain et citoyen;RUGBY CLUB SAINT ESTEVE XIII;84 avenue du balcon du canigou 66240 Saint-Esteve;Fonctionnement;219-01;1000.00
OLIVE;Robert;Socialiste, républicain et citoyen;ILLE XIII CLUB;11 rue des orangers 66130 Ille-sur-Têt;Fonctionnement;219-01;1000.00
OLIVE;Robert;Socialiste, républicain et citoyen;USAP XV Féminin;Perpignan;Fonctionnement;219-01;1000.00
OLIVE;Robert;Socialiste, républicain et citoyen;PRTT;Zone la Vigneronne, avenue du Docteur Jean-Louis Torreilles 66 000 PERPIGNAN;Fonctionnement;219-01;1000.00
OLIVE;Robert;Socialiste, républicain et citoyen;Comité départementale de Ski;82 av Emmanuel Brousse 66120 Font-Romeu;Fonctionnement;219-01;2000.00
OLIVE;Robert;Socialiste, républicain et citoyen;Saint-Esteve XIII Catalan féminin;Avenue de l'aérodrome 66 000 PERPIGNAN;Fonctionnement;219-01;2500.00
OLIVE;Robert;Socialiste, républicain et citoyen;CLUB DE BOXE MILLAS;chemin du moulin à huile, 66170 Millas;Fonctionnement;219-01;3000.00
OLIVE;Robert;Socialiste, républicain et citoyen;RC BAHO XIII;23 rue Sainte-Lucie 66540 BAHO;Fonctionnement;219-01;4000.00
OLIVE;Robert;Socialiste, républicain et citoyen;Association Mosset Art i Sempre;Hôtel de Ville 66500 MOSSET;Fonctionnement;224-02;1500.00
OLIVE;Robert;Socialiste, républicain et citoyen;Association Festival d'Hix;Hôtel de Ville Place de Catalaogne 66760 Bourg-Madame;Fonctionnement;224-02;2500.00
OLIVE;Robert;Socialiste, républicain et citoyen;Atelier Mécanique Solidaire;1 rue de la Vigneronne 66 000 PERPIGNAN;Fonctionnement;304-12;1000.00
OLIVE;Robert;Socialiste, républicain et citoyen;BANQUE ALIMENTAIRE;16 carrer de Las Noguères 66 000 Perpignan;Fonctionnement;304-14;1000.00
OLIVIER;Maud;Socialiste, républicain et citoyen;SACLAY;;l'acquisition et l'installation d'une classe mobile informatique à l'école élémentaire Joliot Curie;122-01;2226.00
OLIVIER;Maud;Socialiste, républicain et citoyen;VILLIERS-LE-BACLE;;l'installation d'un escalier amovible pour accéder à la régie de la scène de la Maison pour Tous;122-01;2522.00
OLIVIER;Maud;Socialiste, républicain et citoyen;BURES-SUR-YVETTE;;l'acquisition de tableaux numériques interactifs (programme 2016);122-01;5125.00
OLIVIER;Maud;Socialiste, républicain et citoyen;BIEVRES;;la plantation d'arbres d'alignement rue de l'Eglise;122-01;10000.00
OLIVIER;Maud;Socialiste, républicain et citoyen;SAINT-AUBIN;;la création d'un équipement multisport;122-01;15000.00
OLIVIER;Maud;Socialiste, républicain et citoyen;ORSAY;;"l'acquisition et l'installation de matériel de sonorisation pour la ""petite scène"" de la Maison Jacques Tati";122-01;19318.00
OLIVIER;Maud;Socialiste, républicain et citoyen;GIF-SUR-YVETTE;;l'aménagement d'une aire de jeux dans le parc du quartier de l'Abbaye;122-01;25807.00
